fish_id,fish_name,weight_kg,length_cm,catch_date,province,fishing_method,freshness_score,category_id,location_id,fisher_id,category_name,habitat,avg_price_per_kg,location_name,latitude,longitude,water_depth_m,temperature_celsius,salinity_ppt,fisher_name,experience_years,boat_type,boat_capacity_kg,home_port,license_number
4720,Tuna,42.26,162.8,4/27/2023,Kalimantan Selatan,Trap,3.0,4,17,275,Freshwater Fish,Rivers/Lakes,45000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_275,3,Traditional Boat,3304,Sumatera Utara,LIC733513
4721,Barramundi,20.72,20.5,6/13/2023,Sumatera Utara,Trawling,8.0,1,10,209,Pelagic Fish,Open Ocean,85000,Laut Flores Zone J,2.90322,137.906112,3634,26.9,31.5,Nelayan_209,27,Fishing Vessel,4546,Sulawesi Selatan,LIC291418
4722,King Fish,49.13,55.9,8/29/2023,Sulawesi Selatan,Trawling,1.0,4,10,129,Freshwater Fish,Rivers/Lakes,45000,Laut Flores Zone J,2.90322,137.906112,3634,26.9,31.5,Nelayan_129,17,Fishing Vessel,197,Jawa Tengah,LIC541971
4723,Mackerel,5.16,104.0,4/8/2023,Jawa Barat,Long Line,2.0,5,17,482,Anadromous Fish,Sea/Freshwater,200000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_482,37,Fishing Vessel,366,Bali,LIC371878
4724,Salmon,17.81,149.7,3/15/2023,Bali,Purse Seine,1.0,3,12,149,Reef Fish,Coral Reef,150000,Laut Flores Zone B,-3.052861,139.649345,728,24.0,33.4,Nelayan_149,3,Trawler,2241,Bali,LIC101603
4725,Barramundi,15.28,52.5,1/1/2024,Sulawesi Selatan,Long Line,6.0,2,20,181,Demersal Fish,Sea Bottom,120000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_181,18,Motor Boat,1330,Jawa Tengah,LIC684505
4726,Swordfish,38.7,182.1,10/19/2023,Sumatera Utara,Gill Net,1.0,4,8,390,Freshwater Fish,Rivers/Lakes,45000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_390,23,Trawler,235,Sumatera Utara,LIC529947
4727,Mahi-mahi,15.3,144.3,9/29/2023,Jawa Tengah,Gill Net,7.0,4,5,160,Freshwater Fish,Rivers/Lakes,45000,Laut Sulawesi Zone E,1.763838,111.580859,424,25.9,32.6,Nelayan_160,29,Fishing Vessel,737,Sulawesi Selatan,LIC759679
4728,King Fish,49.48,33.6,5/9/2023,Jawa Timur,Long Line,8.0,4,13,95,Freshwater Fish,Rivers/Lakes,45000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_095,29,Traditional Boat,2643,Papua,LIC468548
4729,Cod,34.2,63.1,10/2/2023,Maluku,Long Line,6.0,1,19,377,Pelagic Fish,Open Ocean,85000,Laut Bali Zone I,-5.670297,111.70617,481,27.2,30.6,Nelayan_377,36,Trawler,1975,Maluku,LIC432791
4730,Snapper,21.57,168.2,8/18/2023,Lampung,Purse Seine,6.0,3,1,230,Reef Fish,Coral Reef,150000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_230,13,Fishing Vessel,4865,Kalimantan Selatan,LIC136344
4731,Barramundi,35.47,74.6,1/18/2023,Jawa Barat,Purse Seine,2.0,4,7,207,Freshwater Fish,Rivers/Lakes,45000,Laut Bali Zone G,-6.678901,134.916727,3840,30.5,33.9,Nelayan_207,6,Motor Boat,352,Bali,LIC469029
4732,Salmon,30.95,173.1,8/14/2023,Bali,Trawling,5.0,2,11,64,Demersal Fish,Sea Bottom,120000,Laut Banda Zone A,-8.540343,129.05869,1139,29.4,30.9,Nelayan_064,27,Motor Boat,4565,Sulawesi Selatan,LIC767661
4733,Mahi-mahi,16.59,160.7,10/19/2023,Jawa Tengah,Trap,8.0,5,4,484,Anadromous Fish,Sea/Freshwater,200000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_484,23,Motor Boat,2122,Sumatera Utara,LIC966023
4734,King Fish,35.48,15.2,3/18/2023,Lampung,Trap,7.0,2,10,256,Demersal Fish,Sea Bottom,120000,Laut Flores Zone J,2.90322,137.906112,3634,26.9,31.5,Nelayan_256,7,Traditional Boat,4446,Papua,LIC703315
4735,Carp,33.21,118.1,9/7/2023,Bali,Trawling,3.0,3,18,214,Reef Fish,Coral Reef,150000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_214,10,Trawler,2193,Kalimantan Selatan,LIC819811
4736,Salmon,37.7,34.7,11/4/2023,Papua,Hand Line,6.0,2,1,141,Demersal Fish,Sea Bottom,120000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_141,40,Traditional Boat,2430,Sulawesi Selatan,LIC502393
4737,Sea Bass,21.98,18.8,3/31/2023,Lampung,Trap,4.0,1,8,466,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_466,26,Fishing Vessel,1390,Sulawesi Selatan,LIC792749
4738,King Fish,47.2,174.0,2/8/2023,Bali,Trap,6.0,2,20,368,Demersal Fish,Sea Bottom,120000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_368,9,Fishing Vessel,2395,Kalimantan Selatan,LIC684170
4739,Barramundi,36.15,77.6,10/18/2023,Lampung,Trap,8.0,3,9,258,Reef Fish,Coral Reef,150000,Laut Banda Zone I,5.850701,127.92157,3431,27.8,34.3,Nelayan_258,16,Traditional Boat,4902,Sumatera Utara,LIC916427
4740,Flounder,8.92,171.4,2/5/2023,Jawa Tengah,Trap,3.0,1,12,246,Pelagic Fish,Open Ocean,85000,Laut Flores Zone B,-3.052861,139.649345,728,24.0,33.4,Nelayan_246,33,Trawler,1243,Kalimantan Selatan,LIC168040
4741,Amberjack,4.15,170.1,5/31/2023,Papua,Trawling,10.0,1,20,229,Pelagic Fish,Open Ocean,85000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_229,8,Motor Boat,432,Papua,LIC161004
4742,Cod,6.37,130.2,6/1/2023,Papua,Trap,10.0,4,16,344,Freshwater Fish,Rivers/Lakes,45000,Laut Arafura Zone F,-6.904449,117.914844,459,31.7,31.3,Nelayan_344,13,Trawler,1850,Maluku,LIC389323
4743,Barramundi,27.96,147.0,11/14/2023,Jawa Barat,Trawling,3.0,5,8,447,Anadromous Fish,Sea/Freshwater,200000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_447,3,Fishing Vessel,3367,Bali,LIC889985
4744,Swordfish,12.8,177.9,1/13/2023,Lampung,Purse Seine,7.0,5,10,275,Anadromous Fish,Sea/Freshwater,200000,Laut Flores Zone J,2.90322,137.906112,3634,26.9,31.5,Nelayan_275,3,Traditional Boat,3304,Sumatera Utara,LIC733513
4745,Carp,49.19,138.1,2/6/2023,Bali,Trawling,10.0,1,18,116,Pelagic Fish,Open Ocean,85000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_116,37,Trawler,1873,Jawa Timur,LIC839187
4746,Tilapia,30.1,133.5,9/21/2023,Kalimantan Selatan,Trawling,3.0,1,20,409,Pelagic Fish,Open Ocean,85000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_409,5,Motor Boat,2682,Sumatera Utara,LIC101030
4747,Carp,32.52,154.0,9/11/2023,Lampung,Hand Line,9.0,3,15,156,Reef Fish,Coral Reef,150000,Laut Bali Zone E,-2.619515,134.485533,1911,25.3,34.0,Nelayan_156,26,Trawler,547,Sumatera Utara,LIC675496
4748,Amberjack,48.86,166.7,7/22/2023,Papua,Purse Seine,6.0,5,5,229,Anadromous Fish,Sea/Freshwater,200000,Laut Sulawesi Zone E,1.763838,111.580859,424,25.9,32.6,Nelayan_229,8,Motor Boat,432,Papua,LIC161004
4749,Sole,41.2,98.6,9/1/2023,Bali,Trawling,8.0,4,17,179,Freshwater Fish,Rivers/Lakes,45000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_179,4,Traditional Boat,2962,Bali,LIC358863
4750,Flounder,46.84,101.2,8/20/2023,Lampung,Hand Line,9.0,4,11,8,Freshwater Fish,Rivers/Lakes,45000,Laut Banda Zone A,-8.540343,129.05869,1139,29.4,30.9,Nelayan_008,28,Traditional Boat,4884,Sumatera Utara,LIC126817
4751,Tuna,45.5,15.0,12/7/2023,Bali,Trap,3.0,5,9,124,Anadromous Fish,Sea/Freshwater,200000,Laut Banda Zone I,5.850701,127.92157,3431,27.8,34.3,Nelayan_124,5,Traditional Boat,2738,Papua,LIC599633
4752,Sole,5.1,128.7,1/12/2023,Papua,Trap,4.0,4,12,122,Freshwater Fish,Rivers/Lakes,45000,Laut Flores Zone B,-3.052861,139.649345,728,24.0,33.4,Nelayan_122,32,Trawler,4112,Kalimantan Selatan,LIC473179
4753,Pomfret,7.1,126.9,12/20/2023,Papua,Hand Line,1.0,5,20,479,Anadromous Fish,Sea/Freshwater,200000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_479,32,Trawler,4247,Bali,LIC760534
4754,Mahi-mahi,48.13,95.5,1/2/2023,Jawa Tengah,Trap,10.0,1,18,20,Pelagic Fish,Open Ocean,85000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_020,13,Trawler,3091,Maluku,LIC217166
4755,Halibut,42.28,151.3,2/28/2023,Papua,Trap,9.0,4,14,372,Freshwater Fish,Rivers/Lakes,45000,Laut Flores Zone D,4.426029,112.995942,104,26.1,31.0,Nelayan_372,22,Motor Boat,2317,Jawa Barat,LIC121429
4756,Salmon,27.87,147.7,5/28/2023,Bali,Hand Line,1.0,1,17,320,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_320,28,Traditional Boat,2920,Maluku,LIC647680
4757,Yellowtail,47.97,171.9,1/19/2023,Jawa Timur,Gill Net,5.0,1,13,363,Pelagic Fish,Open Ocean,85000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_363,36,Traditional Boat,2562,Jawa Barat,LIC563522
4758,King Fish,10.25,75.9,6/30/2023,Papua,Trap,6.0,4,1,210,Freshwater Fish,Rivers/Lakes,45000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_210,1,Trawler,1578,Sulawesi Selatan,LIC273502
4759,Cod,6.41,129.5,3/20/2023,Sulawesi Selatan,Purse Seine,4.0,5,11,52,Anadromous Fish,Sea/Freshwater,200000,Laut Banda Zone A,-8.540343,129.05869,1139,29.4,30.9,Nelayan_052,35,Trawler,2922,Lampung,LIC112138
4760,Halibut,37.12,103.7,4/29/2023,Sulawesi Selatan,Long Line,9.0,2,18,40,Demersal Fish,Sea Bottom,120000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_040,39,Trawler,3686,Sulawesi Selatan,LIC604529
4761,Salmon,6.88,156.0,11/6/2023,Jawa Barat,Long Line,8.0,5,9,107,Anadromous Fish,Sea/Freshwater,200000,Laut Banda Zone I,5.850701,127.92157,3431,27.8,34.3,Nelayan_107,25,Trawler,1792,Sumatera Utara,LIC846040
4762,Amberjack,31.17,48.0,9/27/2023,Sulawesi Selatan,Hand Line,2.0,4,1,72,Freshwater Fish,Rivers/Lakes,45000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_072,21,Traditional Boat,3022,Jawa Tengah,LIC487702
4763,Halibut,49.24,141.9,3/11/2023,Jawa Tengah,Trawling,6.0,3,8,417,Reef Fish,Coral Reef,150000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_417,11,Trawler,633,Bali,LIC119934
4764,Mackerel,23.35,101.5,9/26/2023,Jawa Barat,Long Line,2.0,2,19,344,Demersal Fish,Sea Bottom,120000,Laut Bali Zone I,-5.670297,111.70617,481,27.2,30.6,Nelayan_344,13,Trawler,1850,Maluku,LIC389323
4765,Flounder,16.81,60.2,1/28/2023,Papua,Purse Seine,10.0,4,20,316,Freshwater Fish,Rivers/Lakes,45000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_316,35,Fishing Vessel,4348,Lampung,LIC418280
4766,Sardine,28.59,71.2,4/9/2023,Sumatera Utara,Trawling,7.0,1,6,324,Pelagic Fish,Open Ocean,85000,Laut Bali Zone F,-6.619647,102.931626,89,24.0,33.9,Nelayan_324,11,Motor Boat,2834,Jawa Barat,LIC775629
4767,Salmon,17.4,191.5,2/21/2023,Jawa Tengah,Purse Seine,2.0,4,17,211,Freshwater Fish,Rivers/Lakes,45000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_211,38,Traditional Boat,3401,Maluku,LIC804984
4768,Carp,10.04,199.4,5/10/2023,Jawa Tengah,Purse Seine,7.0,4,13,258,Freshwater Fish,Rivers/Lakes,45000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_258,16,Traditional Boat,4902,Sumatera Utara,LIC916427
4769,Flounder,41.8,49.2,2/24/2023,Maluku,Purse Seine,4.0,4,4,17,Freshwater Fish,Rivers/Lakes,45000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_017,12,Trawler,2215,Bali,LIC230173
4770,King Fish,8.06,177.9,8/27/2023,Bali,Hand Line,4.0,4,20,178,Freshwater Fish,Rivers/Lakes,45000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_178,37,Motor Boat,768,Jawa Tengah,LIC104323
4771,Catfish,28.05,54.4,6/1/2023,Papua,Gill Net,5.0,4,12,497,Freshwater Fish,Rivers/Lakes,45000,Laut Flores Zone B,-3.052861,139.649345,728,24.0,33.4,Nelayan_497,4,Motor Boat,4504,Jawa Tengah,LIC158058
4772,Sardine,12.02,149.9,2/4/2023,Bali,Trap,10.0,2,16,394,Demersal Fish,Sea Bottom,120000,Laut Arafura Zone F,-6.904449,117.914844,459,31.7,31.3,Nelayan_394,23,Fishing Vessel,183,Jawa Barat,LIC744932
4773,Snapper,35.15,122.4,6/24/2023,Bali,Long Line,8.0,2,4,442,Demersal Fish,Sea Bottom,120000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_442,32,Traditional Boat,419,Papua,LIC981170
4774,Catfish,42.4,26.2,11/23/2023,Jawa Tengah,Hand Line,1.0,4,14,367,Freshwater Fish,Rivers/Lakes,45000,Laut Flores Zone D,4.426029,112.995942,104,26.1,31.0,Nelayan_367,18,Motor Boat,4538,Bali,LIC740141
4775,Sole,47.38,81.2,1/25/2023,Jawa Barat,Gill Net,6.0,5,7,361,Anadromous Fish,Sea/Freshwater,200000,Laut Bali Zone G,-6.678901,134.916727,3840,30.5,33.9,Nelayan_361,32,Motor Boat,1887,Jawa Barat,LIC104137
4776,Swordfish,48.15,46.3,8/30/2023,Maluku,Long Line,9.0,1,8,130,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_130,6,Trawler,3062,Jawa Timur,LIC393027
4777,Tilapia,47.92,189.8,5/29/2023,Kalimantan Selatan,Hand Line,7.0,2,3,165,Demersal Fish,Sea Bottom,120000,Laut Natuna Zone C,2.105336,123.630308,2780,26.0,33.8,Nelayan_165,12,Trawler,2305,Papua,LIC102183
4778,Barramundi,18.25,72.4,8/19/2023,Lampung,Gill Net,6.0,5,12,415,Anadromous Fish,Sea/Freshwater,200000,Laut Flores Zone B,-3.052861,139.649345,728,24.0,33.4,Nelayan_415,20,Trawler,1455,Jawa Tengah,LIC539799
4779,Mahi-mahi,23.91,188.2,7/29/2023,Bali,Purse Seine,3.0,4,11,188,Freshwater Fish,Rivers/Lakes,45000,Laut Banda Zone A,-8.540343,129.05869,1139,29.4,30.9,Nelayan_188,6,Fishing Vessel,2562,Maluku,LIC914245
4780,Trout,32.72,145.7,2/13/2023,Sulawesi Selatan,Trap,9.0,2,8,132,Demersal Fish,Sea Bottom,120000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_132,3,Traditional Boat,3406,Sulawesi Selatan,LIC811362
4781,Sole,47.16,168.0,9/22/2023,Jawa Timur,Trawling,5.0,1,5,490,Pelagic Fish,Open Ocean,85000,Laut Sulawesi Zone E,1.763838,111.580859,424,25.9,32.6,Nelayan_490,7,Motor Boat,2454,Maluku,LIC145273
4782,Carp,41.68,98.5,12/23/2023,Bali,Gill Net,5.0,2,4,20,Demersal Fish,Sea Bottom,120000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_020,13,Trawler,3091,Maluku,LIC217166
4783,Salmon,21.19,173.4,7/21/2023,Jawa Tengah,Trawling,3.0,1,8,352,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_352,25,Traditional Boat,2336,Jawa Timur,LIC862818
4784,Yellowtail,33.09,168.8,1/5/2023,Maluku,Long Line,7.0,1,13,215,Pelagic Fish,Open Ocean,85000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_215,17,Traditional Boat,2607,Maluku,LIC634027
4785,Trout,33.1,151.0,1/17/2023,Papua,Purse Seine,4.0,5,19,392,Anadromous Fish,Sea/Freshwater,200000,Laut Bali Zone I,-5.670297,111.70617,481,27.2,30.6,Nelayan_392,39,Trawler,2644,Papua,LIC238488
4786,Yellowtail,15.18,107.5,10/27/2023,Bali,Trawling,4.0,1,19,408,Pelagic Fish,Open Ocean,85000,Laut Bali Zone I,-5.670297,111.70617,481,27.2,30.6,Nelayan_408,26,Trawler,4590,Lampung,LIC112372
4787,Anchovy,24.88,175.2,2/26/2023,Sulawesi Selatan,Purse Seine,8.0,1,13,391,Pelagic Fish,Open Ocean,85000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_391,16,Traditional Boat,552,Kalimantan Selatan,LIC550790
4788,Yellowtail,7.31,138.3,4/29/2023,Bali,Purse Seine,4.0,1,17,214,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_214,10,Trawler,2193,Kalimantan Selatan,LIC819811
4789,Anchovy,19.53,179.4,1/8/2023,Jawa Tengah,Hand Line,3.0,2,13,300,Demersal Fish,Sea Bottom,120000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_300,4,Motor Boat,1750,Sulawesi Selatan,LIC598733
4790,Anchovy,15.08,29.1,1/19/2023,Jawa Timur,Hand Line,6.0,1,13,222,Pelagic Fish,Open Ocean,85000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_222,10,Motor Boat,111,Bali,LIC967557
4791,Salmon,20.23,82.4,6/25/2023,Jawa Tengah,Trap,3.0,1,5,131,Pelagic Fish,Open Ocean,85000,Laut Sulawesi Zone E,1.763838,111.580859,424,25.9,32.6,Nelayan_131,27,Trawler,4219,Maluku,LIC756491
4792,Sardine,44.49,84.7,10/9/2023,Sulawesi Selatan,Gill Net,2.0,2,20,127,Demersal Fish,Sea Bottom,120000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_127,14,Traditional Boat,1238,Kalimantan Selatan,LIC836023
4793,Yellowtail,31.28,60.4,3/14/2023,Bali,Trawling,6.0,5,7,476,Anadromous Fish,Sea/Freshwater,200000,Laut Bali Zone G,-6.678901,134.916727,3840,30.5,33.9,Nelayan_476,1,Motor Boat,1603,Sumatera Utara,LIC245063
4794,Sole,31.91,99.5,4/22/2023,Papua,Purse Seine,9.0,2,6,382,Demersal Fish,Sea Bottom,120000,Laut Bali Zone F,-6.619647,102.931626,89,24.0,33.9,Nelayan_382,25,Trawler,435,Sulawesi Selatan,LIC979029
4795,Salmon,33.15,80.7,7/29/2023,Papua,Gill Net,6.0,4,13,347,Freshwater Fish,Rivers/Lakes,45000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_347,33,Traditional Boat,427,Sumatera Utara,LIC457026
4796,Anchovy,15.35,25.8,4/28/2023,Kalimantan Selatan,Purse Seine,1.0,4,14,286,Freshwater Fish,Rivers/Lakes,45000,Laut Flores Zone D,4.426029,112.995942,104,26.1,31.0,Nelayan_286,32,Trawler,1798,Sumatera Utara,LIC796998
4797,Salmon,11.74,122.9,4/18/2023,Papua,Purse Seine,1.0,3,13,76,Reef Fish,Coral Reef,150000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_076,24,Motor Boat,3601,Lampung,LIC132980
4798,Snapper,30.75,133.9,8/3/2023,Bali,Trawling,10.0,4,6,388,Freshwater Fish,Rivers/Lakes,45000,Laut Bali Zone F,-6.619647,102.931626,89,24.0,33.9,Nelayan_388,28,Fishing Vessel,3150,Jawa Tengah,LIC324740
4799,Swordfish,20.37,34.8,10/27/2023,Kalimantan Selatan,Gill Net,2.0,1,8,169,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_169,28,Motor Boat,4275,Maluku,LIC189469
4800,Trout,28.43,147.2,3/4/2023,Kalimantan Selatan,Gill Net,9.0,5,4,89,Anadromous Fish,Sea/Freshwater,200000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_089,37,Motor Boat,4145,Jawa Barat,LIC311284
4801,Catfish,28.63,49.6,12/13/2023,Maluku,Purse Seine,5.0,1,13,275,Pelagic Fish,Open Ocean,85000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_275,3,Traditional Boat,3304,Sumatera Utara,LIC733513
4802,Sole,44.25,58.1,11/11/2023,Sulawesi Selatan,Purse Seine,7.0,1,17,117,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_117,24,Trawler,771,Lampung,LIC969745
4803,Amberjack,32.71,180.7,7/12/2023,Bali,Gill Net,10.0,3,4,311,Reef Fish,Coral Reef,150000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_311,25,Trawler,2644,Kalimantan Selatan,LIC854169
4804,Anchovy,31.62,100.7,5/20/2023,Sulawesi Selatan,Gill Net,2.0,2,3,174,Demersal Fish,Sea Bottom,120000,Laut Natuna Zone C,2.105336,123.630308,2780,26.0,33.8,Nelayan_174,14,Fishing Vessel,398,Maluku,LIC916411
4805,Yellowtail,29.42,29.3,12/28/2023,Kalimantan Selatan,Hand Line,6.0,4,6,182,Freshwater Fish,Rivers/Lakes,45000,Laut Bali Zone F,-6.619647,102.931626,89,24.0,33.9,Nelayan_182,39,Fishing Vessel,3661,Papua,LIC757823
4806,Halibut,43.17,188.5,7/14/2023,Jawa Barat,Trawling,2.0,5,8,100,Anadromous Fish,Sea/Freshwater,200000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_100,14,Motor Boat,571,Kalimantan Selatan,LIC666042
4807,Cod,4.09,166.2,11/29/2023,Sulawesi Selatan,Trawling,3.0,1,11,120,Pelagic Fish,Open Ocean,85000,Laut Banda Zone A,-8.540343,129.05869,1139,29.4,30.9,Nelayan_120,38,Traditional Boat,3435,Maluku,LIC260326
4808,Salmon,41.41,85.7,8/9/2023,Lampung,Trawling,5.0,3,14,449,Reef Fish,Coral Reef,150000,Laut Flores Zone D,4.426029,112.995942,104,26.1,31.0,Nelayan_449,25,Traditional Boat,3169,Kalimantan Selatan,LIC397774
4809,Tilapia,9.62,68.5,5/19/2023,Jawa Tengah,Hand Line,4.0,3,13,60,Reef Fish,Coral Reef,150000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_060,33,Traditional Boat,1094,Jawa Tengah,LIC327037
4810,Yellowtail,37.39,95.7,10/13/2023,Bali,Gill Net,2.0,3,2,1,Reef Fish,Coral Reef,150000,Laut Timor Zone B,-6.261366,116.469252,1153,29.3,33.6,Nelayan_001,26,Motor Boat,3359,Lampung,LIC901799
4811,Trout,39.45,99.5,3/20/2023,Bali,Long Line,7.0,5,10,40,Anadromous Fish,Sea/Freshwater,200000,Laut Flores Zone J,2.90322,137.906112,3634,26.9,31.5,Nelayan_040,39,Trawler,3686,Sulawesi Selatan,LIC604529
4812,Grouper,22.26,108.0,9/24/2023,Kalimantan Selatan,Trawling,8.0,1,1,376,Pelagic Fish,Open Ocean,85000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_376,5,Fishing Vessel,1564,Lampung,LIC910385
4813,King Fish,26.07,27.5,6/25/2023,Jawa Barat,Hand Line,7.0,3,18,3,Reef Fish,Coral Reef,150000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_003,3,Traditional Boat,932,Sumatera Utara,LIC650826
4814,Yellowtail,21.84,160.2,9/21/2023,Maluku,Purse Seine,9.0,2,5,38,Demersal Fish,Sea Bottom,120000,Laut Sulawesi Zone E,1.763838,111.580859,424,25.9,32.6,Nelayan_038,32,Motor Boat,3109,Jawa Barat,LIC884478
4815,Salmon,23.61,169.8,7/18/2023,Jawa Barat,Purse Seine,1.0,3,7,313,Reef Fish,Coral Reef,150000,Laut Bali Zone G,-6.678901,134.916727,3840,30.5,33.9,Nelayan_313,5,Motor Boat,1968,Jawa Tengah,LIC697368
4816,Swordfish,8.98,70.7,4/16/2023,Lampung,Hand Line,3.0,4,7,233,Freshwater Fish,Rivers/Lakes,45000,Laut Bali Zone G,-6.678901,134.916727,3840,30.5,33.9,Nelayan_233,26,Trawler,4640,Jawa Barat,LIC879422
4817,Tuna,1.53,21.9,6/17/2023,Lampung,Trawling,10.0,4,1,53,Freshwater Fish,Rivers/Lakes,45000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_053,1,Traditional Boat,876,Jawa Tengah,LIC238026
4818,Grouper,43.24,138.2,6/28/2023,Kalimantan Selatan,Trawling,5.0,4,1,184,Freshwater Fish,Rivers/Lakes,45000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_184,22,Trawler,2068,Sulawesi Selatan,LIC244570
4819,Salmon,4.96,85.9,4/27/2023,Jawa Tengah,Purse Seine,4.0,1,5,365,Pelagic Fish,Open Ocean,85000,Laut Sulawesi Zone E,1.763838,111.580859,424,25.9,32.6,Nelayan_365,9,Trawler,899,Kalimantan Selatan,LIC375020
4820,Mackerel,31.47,172.9,10/8/2023,Jawa Timur,Gill Net,3.0,5,2,143,Anadromous Fish,Sea/Freshwater,200000,Laut Timor Zone B,-6.261366,116.469252,1153,29.3,33.6,Nelayan_143,18,Trawler,1122,Jawa Timur,LIC111532
4821,Snapper,39.48,125.3,1/8/2023,Papua,Trap,5.0,4,9,250,Freshwater Fish,Rivers/Lakes,45000,Laut Banda Zone I,5.850701,127.92157,3431,27.8,34.3,Nelayan_250,4,Traditional Boat,3301,Jawa Timur,LIC445697
4822,Snapper,7.85,160.3,8/3/2023,Lampung,Trawling,4.0,4,4,160,Freshwater Fish,Rivers/Lakes,45000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_160,29,Fishing Vessel,737,Sulawesi Selatan,LIC759679
4823,Anchovy,46.16,123.8,7/2/2023,Lampung,Trawling,6.0,5,9,108,Anadromous Fish,Sea/Freshwater,200000,Laut Banda Zone I,5.850701,127.92157,3431,27.8,34.3,Nelayan_108,21,Traditional Boat,2868,Lampung,LIC838594
